Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2013,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,162",28.60
2012,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,164",29.90
2011,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,148",30.60
2010,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,138",31.90
2009,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,072",31.70
2008,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,147",33.90
2007,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,207",35.90
2006,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,226",37.50
2005,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,364",41.40
2004,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,446",44.60
2003,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,428",45.50
2002,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,535",49.10
2001,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,480",49.00
2000,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,648",53.80
1999,Cerebrovascular diseases (I60-I69),Stroke,Arizona,"2,600",54.40
2016,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"1,643",45.60
2015,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"1,653",46.80
2014,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"1,583",45.40
2013,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"1,637",47.60
2012,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"1,664",49.10
2011,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"1,692",50.60
2010,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"1,741",53.80
2009,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"1,694",52.90
2008,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"1,722",54.40
2007,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"1,873",60.10
2006,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"1,884",61.20
2005,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"1,847",61.20
2004,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"1,948",65.30
2003,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"2,107",71.10
2002,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"2,232",75.70
2001,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"2,256",76.80
2000,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"2,255",77.20
1999,Cerebrovascular diseases (I60-I69),Stroke,Arkansas,"2,255",77.70
2016,Cerebrovascular diseases (I60-I69),Stroke,California,"15,680",36.90
2015,Cerebrovascular diseases (I60-I69),Stroke,California,"15,065",36.20
2014,Cerebrovascular diseases (I60-I69),Stroke,California,"13,731",33.90
2013,Cerebrovascular diseases (I60-I69),Stroke,California,"13,698",34.90
2012,Cerebrovascular diseases (I60-I69),Stroke,California,"13,542",35.40
2011,Cerebrovascular diseases (I60-I69),Stroke,California,"13,503",36.40
2010,Cerebrovascular diseases (I60-I69),Stroke,California,"13,662",38.10
2009,Cerebrovascular diseases (I60-I69),Stroke,California,"13,506",38.50
2008,Cerebrovascular diseases (I60-I69),Stroke,California,"14,048",41.20
2007,Cerebrovascular diseases (I60-I69),Stroke,California,"14,557",43.70
2006,Cerebrovascular diseases (I60-I69),Stroke,California,"15,039",46.40
2005,Cerebrovascular diseases (I60-I69),Stroke,California,"15,585",49.00
2004,Cerebrovascular diseases (I60-I69),Stroke,California,"16,882",54.60
2003,Cerebrovascular diseases (I60-I69),Stroke,California,"17,692",58.20
2002,Cerebrovascular diseases (I60-I69),Stroke,California,"17,626",59.30
2001,Cerebrovascular diseases (I60-I69),Stroke,California,"18,088",62.10
2000,Cerebrovascular diseases (I60-I69),Stroke,California,"18,185",64.00
1999,Cerebrovascular diseases (I60-I69),Stroke,California,"17,962",64.50
2016,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,927",35.20
2015,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,856",34.90
2014,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,714",33.40
2013,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,588",32.00
2012,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,576",32.60
2011,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,606",34.60
2010,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,607",36.10
2009,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,532",35.20
2008,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,565",37.40
2007,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,600",39.50
2006,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,532",39.10
2005,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,599",42.60
2004,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,638",44.90
2003,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,813",51.50
2002,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,915",55.70
2001,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,825",54.70
2000,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,907",58.70
1999,Cerebrovascular diseases (I60-I69),Stroke,Colorado,"1,834",57.20
2016,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,269",26.30
2015,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,388",28.50
2014,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,266",26.30
2013,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,348",28.30
2012,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,273",27.00
2011,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,315",28.30
2010,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,349",29.40
2009,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,460",32.40
2008,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,433",32.00
2007,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,463",33.40
2006,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,547",35.80
2005,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,528",36.20
2004,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,635",39.10
2003,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,828",44.00
2002,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,861",46.00
2001,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"2,003",50.10
2000,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"2,011",51.40
1999,Cerebrovascular diseases (I60-I69),Stroke,Connecticut,"1,933",50.00
2016,Cerebrovascular diseases (I60-I69),Stroke,Delaware,506,41.60
2015,Cerebrovascular diseases (I60-I69),Stroke,Delaware,466,39.40
2014,Cerebrovascular diseases (I60-I69),Stroke,Delaware,439,38.80
2013,Cerebrovascular diseases (I60-I69),Stroke,Delaware,409,37.00
2012,Cerebrovascular diseases (I60-I69),Stroke,Delaware,404,38.20
2011,Cerebrovascular diseases (I60-I69),Stroke,Delaware,418,40.50
2010,Cerebrovascular diseases (I60-I69),Stroke,Delaware,407,40.70
2009,Cerebrovascular diseases (I60-I69),Stroke,Delaware,415,42.50
2008,Cerebrovascular diseases (I60-I69),Stroke,Delaware,365,37.90
2007,Cerebrovascular diseases (I60-I69),Stroke,Delaware,374,40.40
2006,Cerebrovascular diseases (I60-I69),Stroke,Delaware,384,42.90
2005,Cerebrovascular diseases (I60-I69),Stroke,Delaware,384,44.30
2004,Cerebrovascular diseases (I60-I69),Stroke,Delaware,350,41.80
2003,Cerebrovascular diseases (I60-I69),Stroke,Delaware,407,49.90
2002,Cerebrovascular diseases (I60-I69),Stroke,Delaware,405,51.40
2001,Cerebrovascular diseases (I60-I69),Stroke,Delaware,383,50.10
2000,Cerebrovascular diseases (I60-I69),Stroke,Delaware,430,57.60
1999,Cerebrovascular diseases (I60-I69),Stroke,Delaware,365,49.40
2016,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,252,38.40
2015,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,242,38.30
2014,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,214,33.60
2013,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,187,30.10
2012,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,207,33.80
2011,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,209,34.20
2010,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,196,32.70
2009,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,199,34.60
2008,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,222,38.50
2007,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,220,39.00
2006,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,221,40.00
2005,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,231,41.20
2004,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,218,39.30
2003,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,257,46.00
2002,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,279,49.70
2001,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,265,47.10
2000,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,252,44.40
1999,Cerebrovascular diseases (I60-I69),Stroke,District of Columbia,297,53.30
2016,Cerebrovascular diseases (I60-I69),Stroke,Florida,"11,854",37.30
2015,Cerebrovascular diseases (I60-I69),Stroke,Florida,"11,433",37.10
2014,Cerebrovascular diseases (I60-I69),Stroke,Florida,"9,770",33.00
2013,Cerebrovascular diseases (I60-I69),Stroke,Florida,"8,698",30.60
2012,Cerebrovascular diseases (I60-I69),Stroke,Florida,"8,456",30.70
2011,Cerebrovascular diseases (I60-I69),Stroke,Florida,"8,411",31.50
2010,Cerebrovascular diseases (I60-I69),Stroke,Florida,"8,432",32.80
2009,Cerebrovascular diseases (I60-I69),Stroke,Florida,"8,395",33.20
2008,Cerebrovascular diseases (I60-I69),Stroke,Florida,"8,589",34.80
2007,Cerebrovascular diseases (I60-I69),Stroke,Florida,"8,781",36.50
2006,Cerebrovascular diseases (I60-I69),Stroke,Florida,"8,925",37.80
2005,Cerebrovascular diseases (I60-I69),Stroke,Florida,"9,361",40.30
2004,Cerebrovascular diseases (I60-I69),Stroke,Florida,"9,715",42.80
2003,Cerebrovascular diseases (I60-I69),Stroke,Florida,"9,899",44.40
2002,Cerebrovascular diseases (I60-I69),Stroke,Florida,"10,269",46.90
2001,Cerebrovascular diseases (I60-I69),Stroke,Florida,"10,414",48.20
2000,Cerebrovascular diseases (I60-I69),Stroke,Florida,"10,532",49.60
1999,Cerebrovascular diseases (I60-I69),Stroke,Florida,"10,560",50.50
2016,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"4,349",44.30
2015,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"4,335",45.30
2014,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"3,948",42.60
2013,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"3,694",41.40
2012,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"3,636",41.80
2011,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"3,564",42.70
2010,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"3,762",46.30
2009,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"3,732",46.90
2008,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"3,805",49.50
2007,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"3,894",52.00
2006,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"3,889",53.50
2005,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"3,854",55.60
2004,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"4,063",60.80
2003,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"4,301",65.60
2002,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"4,261",66.50
2001,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"4,312",68.30
2000,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"4,625",74.80
1999,Cerebrovascular diseases (I60-I69),Stroke,Georgia,"4,416",72.30
2016,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,675,34.30
2015,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,735,38.20
2014,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,655,34.10
2013,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,634,34.90
2012,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,634,35.20
2011,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,621,35.60
2010,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,605,35.80
2009,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,671,41.00
2008,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,642,40.70
2007,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,643,41.90
2006,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,665,44.70
2005,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,688,47.60
2004,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,714,51.00
2003,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,752,55.70
2002,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,812,62.10
2001,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,766,60.60
2000,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,747,61.40
1999,Cerebrovascular diseases (I60-I69),Stroke,Hawaii,762,64.20
2016,Cerebrovascular diseases (I60-I69),Stroke,Idaho,682,37.20
2015,Cerebrovascular diseases (I60-I69),Stroke,Idaho,641,36.30
2014,Cerebrovascular diseases (I60-I69),Stroke,Idaho,640,36.80
2013,Cerebrovascular diseases (I60-I69),Stroke,Idaho,598,35.40
2012,Cerebrovascular diseases (I60-I69),Stroke,Idaho,610,37.20
2011,Cerebrovascular diseases (I60-I69),Stroke,Idaho,623,38.80
2010,Cerebrovascular diseases (I60-I69),Stroke,Idaho,642,42.00
2009,Cerebrovascular diseases (I60-I69),Stroke,Idaho,627,41.60
2008,Cerebrovascular diseases (I60-I69),Stroke,Idaho,609,41.60
2007,Cerebrovascular diseases (I60-I69),Stroke,Idaho,640,44.60
2006,Cerebrovascular diseases (I60-I69),Stroke,Idaho,725,52.70
2005,Cerebrovascular diseases (I60-I69),Stroke,Idaho,718,53.90
2004,Cerebrovascular diseases (I60-I69),Stroke,Idaho,712,55.30
2003,Cerebrovascular diseases (I60-I69),Stroke,Idaho,762,60.50
2002,Cerebrovascular diseases (I60-I69),Stroke,Idaho,736,60.20
2001,Cerebrovascular diseases (I60-I69),Stroke,Idaho,781,65.40
2000,Cerebrovascular diseases (I60-I69),Stroke,Idaho,720,61.80
1999,Cerebrovascular diseases (I60-I69),Stroke,Idaho,771,67.50
2016,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"5,658",37.80
2015,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"5,709",38.40
2014,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"5,489",37.40
2013,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"5,294",36.70
2012,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"5,337",37.70
2011,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"5,372",38.60
2010,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"5,349",39.30
2009,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"5,258",39.00
2008,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"5,788",43.40
2007,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"5,864",44.70
2006,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"5,989",46.30
2005,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"6,252",49.00
2004,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"6,489",51.50
2003,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"6,909",55.40
2002,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"7,183",58.30
2001,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"7,230",59.10
2000,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"7,429",61.30
1999,Cerebrovascular diseases (I60-I69),Stroke,Illinois,"7,714",64.40
2016,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"3,040",39.50
2015,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"2,959",39.10
2014,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"3,107",41.70
2013,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"2,996",40.70
2012,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"3,073",42.70
2011,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"3,127",44.20
2010,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"3,082",44.50
2009,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"3,004",44.00
2008,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"3,114",46.20
2007,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"3,083",46.60
2006,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"3,238",49.90
2005,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"3,296",51.90
2004,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"3,454",55.30
2003,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"3,627",58.70
2002,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"3,717",61.00
2001,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"3,877",64.30
2000,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"4,247",71.50
1999,Cerebrovascular diseases (I60-I69),Stroke,Indiana,"4,057",69.00
2016,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,388",32.30
2015,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,418",33.20
2014,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,433",34.00
2013,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,409",33.90
2012,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,422",34.10
2011,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,432",34.90
2010,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,537",38.00
2009,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,635",41.20
2008,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,732",43.60
2007,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,686",42.80
2006,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,718",43.60
2005,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,902",49.20
2004,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"1,960",50.50
2003,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"2,081",54.50
2002,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"2,226",58.50
2001,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"2,218",59.10
2000,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"2,187",58.30
1999,Cerebrovascular diseases (I60-I69),Stroke,Iowa,"2,317",62.10
2016,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,363",38.60
2015,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,364",38.60
2014,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,363",39.00
2013,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,320",38.10
2012,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,343",39.40
2011,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,338",39.70
2010,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,370",41.20
2009,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,416",43.20
2008,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,574",48.60
2007,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,498",46.70
2006,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,489",47.30
2005,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,571",50.30
2004,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,611",52.20
2003,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,758",57.50
2002,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,845",60.40
2001,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,848",60.90
2000,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,830",60.60
1999,Cerebrovascular diseases (I60-I69),Stroke,Kansas,"1,841",61.60
2016,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,057",40.40
2015,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,050",40.80
2014,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,050",41.80
2013,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"1,990",41.70
2012,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,073",44.30
2011,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,064",44.80
2010,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"1,992",44.10
2009,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,064",46.40
2008,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,098",47.90
2007,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,144",49.80
2006,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,197",51.90
2005,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,168",52.50
2004,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,339",58.00
2003,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,442",61.30
2002,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,554",64.90
2001,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,557",65.20
2000,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,637",67.70
1999,Cerebrovascular diseases (I60-I69),Stroke,Kentucky,"2,710",70.40
2016,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,322",46.00
2015,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,280",46.00
2014,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,230",45.60
2013,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,098",44.00
2012,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,039",43.90
2011,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,071",45.70
2010,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"1,977",44.90
2009,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,061",47.40
2008,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,084",48.60
2007,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,147",51.30
2006,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,195",53.90
2005,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,469",58.00
2004,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,489",59.80
2003,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,526",61.40
2002,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,595",63.80
2001,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,638",65.40
2000,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,533",63.50
1999,Cerebrovascular diseases (I60-I69),Stroke,Louisiana,"2,684",68.30
2016,Cerebrovascular diseases (I60-I69),Stroke,Maine,663,34.40
2015,Cerebrovascular diseases (I60-I69),Stroke,Maine,616,32.60
2014,Cerebrovascular diseases (I60-I69),Stroke,Maine,628,33.20
2013,Cerebrovascular diseases (I60-I69),Stroke,Maine,620,33.40
2012,Cerebrovascular diseases (I60-I69),Stroke,Maine,619,34.30
2011,Cerebrovascular diseases (I60-I69),Stroke,Maine,630,35.80
2010,Cerebrovascular diseases (I60-I69),Stroke,Maine,602,34.50
2009,Cerebrovascular diseases (I60-I69),Stroke,Maine,647,38.00
2008,Cerebrovascular diseases (I60-I69),Stroke,Maine,671,40.40
2007,Cerebrovascular diseases (I60-I69),Stroke,Maine,664,40.40
2006,Cerebrovascular diseases (I60-I69),Stroke,Maine,670,41.50
2005,Cerebrovascular diseases (I60-I69),Stroke,Maine,693,43.80
2004,Cerebrovascular diseases (I60-I69),Stroke,Maine,801,51.50
2003,Cerebrovascular diseases (I60-I69),Stroke,Maine,802,52.20
2002,Cerebrovascular diseases (I60-I69),Stroke,Maine,823,54.50
2001,Cerebrovascular diseases (I60-I69),Stroke,Maine,822,55.20
2000,Cerebrovascular diseases (I60-I69),Stroke,Maine,833,57.00
1999,Cerebrovascular diseases (I60-I69),Stroke,Maine,879,61.20
2016,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,709",39.70
2015,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,540",37.80
2014,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,469",38.00
2013,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,315",36.10
2012,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,280",36.50
2011,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,306",37.80
2010,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,279",38.80
2009,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,288",39.40
2008,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,330",41.40
2007,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,364",42.90
2006,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,365",43.80
2005,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,476",47.10
2004,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,718",53.20
2003,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,734",54.70
2002,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,811",57.50
2001,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,882",60.20
2000,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,955",63.40
1999,Cerebrovascular diseases (I60-I69),Stroke,Maryland,"2,892",63.30
2016,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,468",27.90
2015,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,475",28.40
2014,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,460",28.70
2013,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,354",27.70
2012,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,371",28.30
2011,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,466",30.20
2010,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,516",31.30
2009,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,579",32.50
2008,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,747",35.10
2007,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,832",36.70
2006,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,880",38.10
2005,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"2,977",39.80
2004,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"3,254",44.10
2003,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"3,407",46.50
2002,Cerebrovascular diseases (I60-I69),Stroke,Massachusetts,"3,559",49.20
